Date,Region,Solar Energy (MW),Wind Energy (MW),Hydro Energy (MW),Temperature (°C),Wind Speed (m/s),Rainfall (mm)
2025-12-12,East,195.0,156.0,252.0,20.3057707243686,4.203831409934796,27.35524495914625
2025-12-13,West,118.0,248.0,489.0,21.761241917516838,5.845396429852819,29.148446568335768
2025-12-14,South,196.0,126.0,464.0,21.416661147181095,5.859760812329067,17.882146258698977
2025-12-15,North,106.0,250.0,357.0,19.1353949440808,7.550273837622882,4.606079184724454
2025-12-16,South,165.0,170.0,280.0,28.16924441486113,6.564538507819725,45.97712513398065
2025-12-17,West,200.0,138.0,404.0,10.927133565664736,3.385562060550228,16.659907769232824
2025-12-18,East,244.0,194.0,485.0,29.09286667246214,7.176870034066173,40.061388868796854
2025-12-19,North,175.0,190.0,336.0,13.716715595351483,5.008027969550074,28.301777976913666
2025-12-20,North,238.0,198.0,225.0,23.358184394297776,8.439455424137039,36.11209358461861
2025-12-21,South,142.0,110.0,392.0,26.654292108586795,5.018525103513924,18.108702622964305
2025-12-22,North,149.0,124.0,255.0,27.07532070980552,6.338528298112071,26.679338475320918
2025-12-23,East,242.0,128.0,326.0,22.786612398109156,7.72107314213555,48.46244549594697
2025-12-24,West,240.0,111.0,429.0,16.457191758736492,8.856633307670418,23.03179772104646
2025-12-25,East,86.0,151.0,432.0,31.275829192458453,4.558911454852578,0.9360934920804809
2025-12-26,East,98.0,176.0,239.0,29.967717331261863,4.5599342572846275,17.789709764384487
2025-12-27,West,193.0,121.0,303.0,34.869976092332806,7.24052628231232,36.44542035981295
2025-12-28,West,220.0,299.0,488.0,33.05701127216349,3.959621954896228,37.20793072684695
2025-12-29,South,135.0,165.0,397.0,14.952196515256924,5.726770703361868,33.81036166887723
2025-12-30,North,139.0,257.0,218.0,15.985146415276377,7.686832433363881,38.005772854054456
2025-12-31,East,130.0,217.0,219.0,32.0286268101697,7.626560962434084,40.99784924085639
2026-01-01,North,55.0,142.0,243.0,16.798049888308213,5.716010317710504,21.10981624676581
2026-01-02,North,94.0,210.0,213.0,33.880927718382026,3.462016981968217,3.1975943799448734
2026-01-03,South,218.0,169.0,369.0,24.760360625776734,3.44823435280517,1.0920102397956821
2026-01-04,West,126.0,158.0,325.0,18.511624719036167,4.008176141403761,7.1857526987248015
2026-01-05,South,231.0,209.0,332.0,29.97437604528213,7.433001381866877,16.13852854591564
2026-01-06,South,53.0,131.0,352.0,12.599776424624997,7.940490172172837,38.1247448997415
2026-01-07,South,129.0,128.0,383.0,26.212165073403977,6.222812893092067,27.454036964664084
2026-01-08,South,163.0,165.0,383.0,10.385925320119417,8.974403735305968,23.46891091573814
2026-01-09,West,157.0,280.0,429.0,32.78150889930447,7.380209966508918,37.46553591322389
2026-01-10,West,198.0,110.0,250.0,18.510387506099743,9.687900548749564,44.595238883169415
2026-01-11,South,198.0,253.0,411.0,18.57725916398953,4.24543697618282,5.501495624143848
2026-01-12,South,61.0,172.0,351.0,30.100423378381716,7.949693493242194,27.019097141659632
2026-01-13,North,172.0,195.0,346.0,27.124277127018,3.713569896678229,18.16262199336155
2026-01-14,East,207.0,174.0,277.0,28.25302689036204,6.190007796882596,46.7826638227019
2026-01-15,North,81.0,297.0,483.0,30.253435556688466,8.19397210763507,24.53018397579828
2026-01-16,South,160.0,176.0,276.0,31.904071223737716,5.323511461377283,42.05670193662839
2026-01-17,West,85.0,291.0,248.0,15.543462787228412,4.271527134601737,38.05795967616826
2026-01-18,South,205.0,213.0,252.0,24.512041977542054,5.601840849632426,15.122051276397508
2026-01-19,North,203.0,146.0,311.0,24.754536487238887,6.952155015489244,46.97302161583764
2026-01-20,East,74.0,132.0,300.0,27.994641875928902,6.342044437501777,2.8490455529645518
2026-01-21,West,56.0,151.0,439.0,18.032124163069213,4.974875443054268,13.342602771367918
2026-01-22,South,149.0,211.0,285.0,21.68038972885857,4.555547027792595,4.616049888897766
2026-01-23,East,70.0,260.0,220.0,22.129780067872815,9.244204670719304,27.915415290531907
2026-01-24,South,70.0,201.0,476.0,19.771536446055748,5.436193911263953,24.526342034531147
2026-01-25,West,97.0,214.0,273.0,21.896985823872818,9.622079056575364,26.760587791368895
2026-01-26,North,231.0,279.0,253.0,14.534609512586034,5.300431827515406,28.648474844654437
2026-01-27,North,149.0,216.0,305.0,16.351575616516534,8.756914904837828,16.28567348670289
2026-01-28,North,149.0,107.0,270.0,19.445312432144984,6.280002828459109,10.75031687075177
2026-01-29,North,237.0,278.0,487.0,14.116999464007652,5.087299959595171,1.9737111492926007
2026-01-30,East,249.0,177.0,366.0,33.74590487415391,7.056543224218126,29.684379257276078
2026-01-31,West,203.0,219.0,414.0,32.60422450249385,8.618078840011442,35.17347010549715
2026-02-01,South,105.0,184.0,366.0,17.128071805063925,5.587447567912372,27.464192673672414
2026-02-02,East,193.0,184.0,297.0,23.800821916599002,3.8945697596799915,47.38100540796171
2026-02-03,West,144.0,219.0,355.0,34.635769874747574,8.293955699318698,32.21566067427989
2026-02-04,East,95.0,261.0,252.0,21.86598941441582,5.666136877769522,21.14210821478219
2026-02-05,East,137.0,199.0,323.0,16.20366503020515,3.333628962666213,21.9016194744435
2026-02-06,West,216.0,181.0,431.0,29.751819480069766,4.608040201175999,43.23702930812567
2026-02-07,East,88.0,279.0,239.0,30.023914037104017,9.381025490236656,15.024328389507147
2026-02-08,North,232.0,150.0,440.0,15.908143019015164,8.840134770223381,28.705825835080585
2026-02-09,East,222.0,263.0,436.0,26.27275023323746,4.572883789478951,11.005832352849232
2026-02-10,West,209.0,187.0,257.0,16.53762106827955,3.7452580943345506,24.570994186061096
2026-02-11,South,209.0,137.0,219.0,21.90757665500011,3.384622140750922,5.008409735105945
2026-02-12,South,70.0,162.0,234.0,24.891062714731653,5.046862657223618,49.20355709234887
2026-02-13,East,200.0,112.0,219.0,19.427469032143165,8.081440599016771,46.87035548817211
2026-02-14,West,145.0,179.0,460.0,13.322671589594092,9.812026591744623,14.800699402137923
2026-02-15,North,182.0,144.0,388.0,16.91530380870725,7.989197744719339,19.911001723289225
2026-02-16,North,236.0,291.0,364.0,25.637165081937304,5.862719796832059,11.826142126266081
2026-02-17,West,73.0,108.0,412.0,25.656327028491148,8.949857753028276,19.932567716855676
2026-02-18,West,231.0,125.0,290.0,25.67467538343591,7.5970561779178745,18.622986004798843
2026-02-19,West,105.0,191.0,424.0,26.987324198899348,4.099985889725962,44.39675235405852
2026-02-20,West,181.0,199.0,407.0,27.61133590776287,8.334874767458636,46.00266762651189
2026-02-21,West,181.0,199.0,452.0,27.33951964288409,5.71561708943622,12.61978135572016
2026-02-22,South,209.0,293.0,409.0,28.9810450539587,5.120595725927907,43.68011187987339
2026-02-23,West,105.0,183.0,320.0,20.115649726602577,8.723636512717631,30.97577222623884
2026-02-24,South,74.0,106.0,240.0,22.46435885033737,4.940278111441334,24.83261522414862
2026-02-25,North,118.0,277.0,371.0,14.214058767884193,9.263459478022142,39.61805482900254
2026-02-26,East,247.0,288.0,259.0,34.08306611090551,4.75070710816267,20.69609396990683
2026-02-27,East,203.0,242.0,467.0,18.179160153488667,7.853831483759799,10.741716577845695
2026-02-28,North,126.0,281.0,311.0,12.338743370097346,5.0920801375142,34.712467090970314
2026-03-01,South,236.0,227.0,340.0,17.05081113478121,8.787479589903125,6.862149816032237
2026-03-02,West,219.0,144.0,244.0,28.14075388372941,4.827156221927179,49.62823823098634
2026-03-03,North,124.0,158.0,246.0,19.60528469793923,3.3664769512345143,26.283349893056247
2026-03-04,East,123.0,151.0,477.0,18.506939535781665,7.304286879652103,22.50963199474399
2026-03-05,South,105.0,274.0,301.0,17.86047197762464,6.3897105942372034,6.444518515604769
2026-03-06,East,208.0,194.0,441.0,33.21593349997118,6.869372059122357,14.398570318073766
2026-03-07,South,159.0,123.0,462.0,31.481571383277544,4.624568308092923,34.93238715873939
2026-03-08,North,179.0,189.0,407.0,12.539404863612035,5.548013975104398,14.841934225240689
2026-03-09,East,136.0,174.0,322.0,10.965830472359647,4.595944626938945,3.725872599455432
2026-03-10,South,83.0,216.0,224.0,27.146324014101026,9.41064519407822,11.801360124033412
2026-03-11,South,127.0,209.0,320.0,15.615905810896638,5.781583283516568,1.0230532771350054
2026-03-12,South,127.0,224.0,312.0,13.52773204995784,8.281307000917883,16.798570177686972
2026-03-13,South,105.0,119.0,219.0,22.128051673551976,6.136833920823994,17.122964165231075
2026-03-14,South,148.0,231.0,241.0,28.17350079795345,8.945858312525427,18.26825285232463
2026-03-15,East,83.0,154.0,469.0,19.07419478121384,6.948925677705018,8.413788677095669
2026-03-16,West,202.0,268.0,488.0,28.581485137701584,5.65833785250879,24.27439801099452
2026-03-17,South,87.0,259.0,251.0,12.62426768372225,6.298086080341949,39.02745665085994
2026-03-18,East,87.0,247.0,251.0,32.69556793283523,5.851881085671241,24.06898023042241
2026-03-19,South,87.0,299.0,487.0,34.55451224680746,7.9123959299371585,27.98342493667823
2026-03-20,East,192.0,150.0,281.0,33.293291714267774,8.742658519813485,37.6751947625273
2026-03-21,East,217.0,225.0,389.0,10.078830586174373,3.1710678647049027,3.5116159746368556
2026-03-22,West,97.0,235.0,389.0,31.910906676270695,9.523124380784026,21.829975738869763
2026-03-23,South,243.0,296.0,456.0,21.780129023782226,7.523084501700515,12.249388750863105
2026-03-24,South,113.0,141.0,327.0,29.548422827623575,5.002169884153027,9.366084067241797
2026-03-25,South,249.0,141.0,330.0,21.25068085960602,8.174853706228348,41.08818766141599
2026-03-26,East,165.0,215.0,357.0,29.259842653787693,7.577340398079571,40.957015079483014
2026-03-27,South,215.0,257.0,357.0,14.753824547489144,8.709784671331047,37.01643322503804
2026-03-28,North,194.0,293.0,320.0,22.713288689188325,7.516724290958003,6.438739801016885
2026-03-29,West,232.0,238.0,252.0,19.51781472425769,8.97610880165972,37.81228161798077
2026-03-30,North,104.0,246.0,314.0,28.088813489279342,6.880930282494143,9.965089434798324
2026-03-31,West,80.0,282.0,452.0,27.06937132033364,5.984121267075898,40.289725740013374
2026-04-01,West,197.0,289.0,299.0,17.20380681411249,5.229111094870378,38.886398183436604
2026-04-02,South,197.0,103.0,476.0,27.31345601621674,4.693285037831851,35.25781752410531
2026-04-03,West,220.0,103.0,476.0,30.616094978594734,7.885281667289448,36.29716864135181
2026-04-04,East,220.0,160.0,208.0,26.944582625669263,6.621417314325731,24.60589529973538
2026-04-05,East,220.0,130.0,208.0,27.780937635292464,3.820355346554516,1.9373168302018073
2026-04-06,North,177.0,225.0,370.0,10.950751862196695,5.258457904234468,15.592156819855663
2026-04-07,East,122.0,198.0,237.0,25.26624719123774,4.060789580434118,25.557554367202556
2026-04-08,North,226.0,135.0,278.0,24.72339624804208,3.104857457545064,47.61690332129624
2026-04-09,West,76.0,249.0,380.0,34.86176057901611,6.308566879969037,34.58448468461434
2026-04-10,West,177.0,206.0,325.0,16.677750340369016,4.431916692425031,26.870643329052175
2026-04-11,South,135.0,176.0,335.0,28.33087495299215,3.077666131596475,10.402795070472665
2026-04-12,East,242.0,216.0,205.0,12.40329329246618,5.578101554841634,26.257405325697565
2026-04-13,South,170.0,218.0,407.0,24.291757275215634,5.484815649551365,42.85954314798412
2026-04-14,South,233.0,159.0,478.0,33.13258140752076,9.924942081768055,35.680586002610845
2026-04-15,West,90.0,175.0,247.0,21.1717598493751,8.33660214028723,26.537286049857634
2026-04-16,East,207.0,283.0,374.0,34.73472294033719,6.933123227105586,5.473546740278678
2026-04-17,East,211.0,167.0,337.0,34.98310553611044,7.7327371342168405,15.341058829099547
2026-04-18,South,133.0,127.0,262.0,15.087169944298225,5.36882441158148,49.93285684734644
2026-04-19,East,133.0,108.0,455.0,18.828922286366385,5.198358485631431,14.765627260774561
2026-04-20,West,133.0,238.0,309.0,14.282809654646453,5.44641507100042,49.800724387811115
2026-04-21,South,201.0,235.0,309.0,32.590558366302396,5.48507292576555,41.780302572318305
2026-04-22,West,146.0,157.0,296.0,30.510297873749415,5.230353237259032,45.17706643542873
2026-04-23,West,143.0,168.0,260.0,27.30398510110584,9.983108946383611,36.123551899285296
2026-04-24,East,103.0,155.0,427.0,15.465306417660159,9.345662554669225,31.987359301358808
2026-04-25,North,97.0,217.0,292.0,17.479372853723092,8.910595846992454,49.25367803572412
2026-04-26,South,96.0,294.0,449.0,23.966473752551558,5.6393623480726145,40.800078626345325
2026-04-27,South,175.0,141.0,349.0,12.429669273956922,8.75870954473341,37.86297582483685
2026-04-28,South,83.0,197.0,224.0,34.75461816683898,5.653286057140077,3.1750232381693557
2026-04-29,North,161.0,251.0,363.0,10.920916961208684,3.376113855159626,32.44575680701919
2026-04-30,East,149.0,173.0,349.0,16.809563399701197,4.418414811071608,19.655075055437376
2026-05-01,North,76.0,194.0,227.0,13.820953233089513,8.272660166238389,24.45303526866538
2026-05-02,South,65.0,145.0,401.0,33.218799016105805,5.782010090985647,18.135182543588723
2026-05-03,East,152.0,154.0,482.0,29.31052732778816,4.270814973090127,2.0097685075678164
2026-05-04,West,101.0,123.0,496.0,20.70472351297304,4.953016783969295,40.62912650486618
2026-05-05,North,121.0,259.0,281.0,13.380032996498624,8.002974143635559,35.77866767930257
2026-05-06,West,239.0,266.0,280.0,33.048110945542895,7.373357779391109,20.26125064565303
2026-05-07,North,126.0,168.0,427.0,26.837917213746934,5.306692515301146,25.677833516668603
2026-05-08,West,196.0,149.0,427.0,31.332340449977067,9.54816700207385,38.13323145869374
2026-05-09,West,209.0,234.0,441.0,32.141293418712344,3.865778490995077,8.870363648209329
2026-05-10,West,239.0,249.0,269.0,16.674051563437697,3.497949989020605,1.9053073579320345
2026-05-11,West,201.0,135.0,208.0,17.403691417043625,7.018600576430829,14.792982019745377
2026-05-12,West,222.0,214.0,489.0,18.76474555381131,4.9621674124742094,20.893015159695494
2026-05-13,East,131.0,214.0,235.0,20.50281562986384,6.40318795671589,39.278488842473486
2026-05-14,North,114.0,293.0,282.0,24.70780126482304,6.77438269255647,36.63393005257424
2026-05-15,East,209.0,125.0,451.0,18.684079165692907,5.7264865832260945,45.94419596423289
2026-05-16,North,209.0,293.0,275.0,27.543509200294523,9.312450909496755,13.569060458754123
2026-05-17,North,139.0,140.0,241.0,32.42700777874509,9.969406805896131,11.76057001751869
2026-05-18,North,139.0,131.0,214.0,23.817584159112926,5.250895863247889,11.685343971965107
2026-05-19,North,198.0,265.0,478.0,16.202728036939902,6.808035445987549,30.377528837515307
2026-05-20,West,198.0,122.0,201.0,29.49205892866371,6.093784472410595,43.63201957587364
2026-05-21,East,112.0,170.0,441.0,33.316939738569474,7.2611065620832065,39.53374468921128
2026-05-22,South,84.0,241.0,365.0,29.96001677905773,5.933282389918361,14.577277825118962
2026-05-23,West,171.0,247.0,302.0,13.07167193914785,5.979333081853389,43.533646261062046
2026-05-24,North,110.0,261.0,331.0,26.11762180812619,5.1941406223101705,27.550344557114915
2026-05-25,East,104.0,180.0,391.0,32.231975522604145,3.39084031288494,33.10660532547783
2026-05-26,North,211.0,263.0,256.0,10.532830308981202,9.686150303584228,41.360101854829686
2026-05-27,North,149.0,233.0,371.0,26.15868480021521,4.434832114179489,13.136655642843442
2026-05-28,West,73.0,224.0,383.0,27.242276053223552,4.24651419442977,39.451223043269565
2026-05-29,East,218.0,292.0,406.0,19.694263779107334,3.063784410141963,22.540313790794986
2026-05-30,East,176.0,190.0,413.0,21.57384964039315,6.514436917742529,36.064273342714074
2026-05-31,East,82.0,191.0,469.0,15.718163439945485,3.0991771801301757,21.108757900919727
2026-06-01,South,82.0,210.0,288.0,33.28669008447305,4.737591460319016,26.377410940460074
2026-06-02,West,82.0,239.0,278.0,20.337057459886488,6.055855787552795,46.993260091864286
2026-06-03,East,122.0,109.0,405.0,13.754395775772476,4.729411152344833,47.977697069722474
2026-06-04,North,64.0,109.0,470.0,22.280729296581786,8.03526418654163,34.7279433936912
2026-06-05,West,70.0,138.0,234.0,12.83859161408497,7.7335935061208465,40.82856553626043
2026-06-06,East,54.0,119.0,484.0,15.759185746527688,8.718728620335497,25.03373690192166
2026-06-07,North,158.0,180.0,306.0,14.084654792873563,9.542056735365705,9.834471374265362
2026-06-08,West,61.0,203.0,443.0,25.43354264180011,9.51272780452676,8.08422540450166
2026-06-09,North,103.0,222.0,489.0,19.541141852022417,8.16356868677288,14.953905973209892
2026-06-10,West,174.0,184.0,417.0,21.04907509716608,4.832946666021689,22.48311613455917
2026-06-11,East,233.0,100.0,292.0,31.3547536729885,4.137690711038843,41.65076740579032
2026-06-12,East,212.0,141.0,235.0,28.92457295595119,5.154091664658493,36.24219955312126
2026-06-13,North,209.0,160.0,325.0,22.952196568096017,5.742907125023992,19.19437997946387
2026-06-14,South,160.0,248.0,340.0,15.475223699124694,3.7776484580298844,39.793388600350625
2026-06-15,South,241.0,234.0,340.0,15.252821059237075,6.826510488922731,8.798224513338582
2026-06-16,South,124.0,203.0,213.0,30.541604023284528,4.5045630155333924,33.33331742417421
2026-06-17,North,79.0,110.0,442.0,28.666028799773798,3.638799615912972,28.286719984830714
2026-06-18,East,128.0,144.0,446.0,29.44114220798986,8.377993956546884,34.155338689768406
2026-06-19,South,118.0,239.0,280.0,21.522030391469148,9.409449353065941,36.406458807192706
2026-06-20,West,148.0,291.0,356.0,26.515264292341385,7.147820444374248,1.3838620576416383
2026-06-21,East,96.0,245.0,329.0,16.276803106381422,6.496479652078821,20.78044012390894
2026-06-22,South,94.0,289.0,345.0,23.11435491594031,3.3617335480830963,15.184431402937465
2026-06-23,South,123.0,256.0,256.0,12.639898836570968,3.743350527718958,43.565374928586245
2026-06-24,North,57.0,118.0,490.0,32.82082344280088,3.254136392722311,49.44386065480775
2026-06-25,West,181.0,207.0,497.0,14.329823161790042,5.75202953935956,25.2282418749235
2026-06-26,West,247.0,280.0,226.0,29.484293800509533,8.962408329583235,7.480279847001592
2026-06-27,West,129.0,189.0,377.0,22.381457169383346,9.496296611832445,23.059477712296182
2026-06-28,South,112.0,195.0,338.0,16.715740662013975,3.010717177286147,8.629466748605246
2026-06-29,East,183.0,227.0,372.0,17.838706861145596,5.509074615217422,0.6296566930612035
2026-06-30,West,188.0,193.0,455.0,29.163983973074277,5.43591682532775,22.830013368507483
2026-07-01,East,245.0,128.0,210.0,18.4417195747075,7.19518172221566,46.420244716723985
2026-07-02,South,63.0,183.0,485.0,34.385030909022674,9.697766370026475,48.5099603601412
2026-07-03,West,248.0,299.0,470.0,10.21491650217896,5.3606650144778385,17.810750466337282
2026-07-04,North,248.0,196.0,357.0,23.856402843853594,8.789761218470126,23.29855571861098
2026-07-05,East,154.0,188.0,255.0,33.22812852822298,7.0903643002382495,8.448104283636754
2026-07-06,South,63.0,229.0,255.0,17.190250283206783,9.944641709072469,5.933949612776784
2026-07-07,South,126.0,130.0,461.0,27.194800330460026,9.934039890569686,10.063897484266354
2026-07-08,South,111.0,295.0,201.0,28.352391027975198,5.611171887240143,23.279274036750873
2026-07-09,East,89.0,161.0,201.0,25.12116489701348,6.04796680326906,48.447606650293395
2026-07-10,North,100.0,174.0,201.0,22.332018016794365,6.014207188126139,26.608917314835562
2026-07-11,East,224.0,174.0,382.0,16.732571902322825,5.634900192623077,47.56088731404963
2026-07-12,North,163.0,259.0,349.0,13.671820818689312,3.7475178543664813,47.571136478009166
2026-07-13,West,219.0,104.0,403.0,22.298579774791115,5.3806980741462205,44.756726594840295
2026-07-14,West,103.0,283.0,213.0,26.869588426743913,3.356602303918341,28.595404610013798
2026-07-15,West,244.0,184.0,213.0,12.224574475729144,6.043197428846323,34.18671251439833
2026-07-16,North,217.0,255.0,440.0,30.78684966716704,6.710332834740159,33.603569535249584
2026-07-17,North,97.0,114.0,254.0,20.005831348242232,8.321686964950734,1.6558908365798375
2026-07-18,West,108.0,261.0,350.0,20.40659066204631,3.8040959068773197,19.400899677827425
2026-07-19,West,69.0,134.0,219.0,23.950923844063347,9.05828404751033,12.951632256781515
2026-07-20,East,227.0,124.0,420.0,28.382893062145456,3.498407812914121,4.031478261094302
2026-07-21,West,145.0,180.0,234.0,11.616278141279313,5.358186841021234,46.346270081381064
2026-07-22,West,179.0,191.0,409.0,31.20241154619221,4.032482498883187,45.90278206556941
2026-07-23,South,57.0,187.0,214.0,33.149480812706585,9.840498739480996,42.712222399728255
2026-07-24,East,170.0,109.0,290.0,12.806598138708377,3.727948586307785,10.99511132965394
2026-07-25,East,149.0,138.0,430.0,24.679341075477346,6.8237752751821485,42.86771481907631
2026-07-26,West,235.0,284.0,486.0,22.6330845499832,4.092493576076145,45.93082295051187
2026-07-27,South,53.0,276.0,345.0,25.633725176421848,7.997377546200225,36.524701707979
2026-07-28,West,105.0,122.0,472.0,27.96472599311507,7.146967721193012,49.838855491556835
2026-07-29,East,105.0,179.0,442.0,15.511946247262648,4.489166432598253,30.350348193814053
2026-07-30,West,188.0,109.0,356.0,34.787539156399475,7.80002473942456,8.993188903402615
2026-07-31,South,160.0,124.0,258.0,32.82375941650607,7.632824052085416,25.05028805118131
2026-08-01,East,75.0,132.0,234.0,31.220560224102712,6.01139814340724,48.3879637370759
2026-08-02,South,224.0,171.0,362.0,18.403883558320956,8.049418408577349,41.09044769203743
2026-08-03,East,113.0,270.0,263.0,34.51507019847136,7.325678500922773,11.57358304697324
2026-08-04,East,180.0,117.0,244.0,20.125461056197523,3.799106776277849,47.43769503594506
2026-08-05,East,231.0,143.0,217.0,20.946818613332525,7.527671648883938,27.06721317508957
2026-08-06,North,190.0,144.0,331.0,33.697244310084216,3.359411789874983,38.75438304285288
2026-08-07,South,204.0,144.0,269.0,24.20260235513482,5.889774757683951,29.548029310239894
2026-08-08,North,106.0,269.0,422.0,30.262806750914535,7.08954407523632,3.366446306654364
2026-08-09,North,84.0,205.0,333.0,29.697036839560212,8.981518717707747,11.564572031415793
2026-08-10,South,119.0,297.0,499.0,11.288011650517682,6.251916937552858,1.1998229209741418
2026-08-11,North,232.0,100.0,307.0,18.896294253604573,8.878431749994785,28.52700772027222
2026-08-12,West,106.0,119.0,421.0,14.728118001066997,7.120368743411049,27.16636857673037
2026-08-13,East,167.0,129.0,464.0,11.936604132725908,9.117424521548436,13.611645739379075
2026-08-14,West,147.0,140.0,374.0,33.009026655157335,5.842652332349403,1.4188948169083726
2026-08-15,East,161.0,103.0,374.0,25.479401680286102,4.726332553132987,41.172060297359295
2026-08-16,South,106.0,248.0,411.0,30.636589003733945,7.745568859991013,1.1385628025233352
2026-08-17,East,110.0,198.0,268.0,24.50674375640079,5.123079046002664,5.884008820972153
2026-08-18,South,138.0,291.0,268.0,23.054305465625006,3.3934231119175227,47.08949274731602
2026-08-19,West,121.0,239.0,209.0,26.553935906044472,4.664763309346741,23.127779773835087
2026-08-20,West,153.0,183.0,253.0,11.798715412238765,4.387591026897502,23.180587121854618
2026-08-21,West,206.0,183.0,459.0,26.988192627741224,7.7817520382338135,15.513505934974974
2026-08-22,North,206.0,133.0,268.0,28.445717626820095,7.454921237519482,28.243999299662114
2026-08-23,North,67.0,267.0,218.0,29.67272276178412,8.09230265113311,39.75972689758546
2026-08-24,North,191.0,296.0,218.0,31.783253398753754,3.3263629504722907,28.78497763821256
2026-08-25,North,159.0,233.0,239.0,23.527218919346165,7.58949606161312,46.336385522462905
2026-08-26,South,206.0,243.0,357.0,20.611743843781944,7.000982488603227,23.170296510460304
2026-08-27,South,245.0,242.0,290.0,33.95459916046141,9.82907729473985,48.11140102682849
2026-08-28,West,215.0,125.0,290.0,13.72103444509182,6.501266457396261,39.0865496701973
2026-08-29,West,82.0,129.0,307.0,27.387943466707245,5.007199782472771,43.972602695380985
2026-08-30,West,70.0,274.0,369.0,16.302412530119966,6.842449719599794,37.381568123938926
2026-08-31,South,96.0,187.0,406.0,14.547962439903024,9.996218667928435,23.88094201884095
2026-09-01,North,96.0,260.0,214.0,13.20718602181812,3.1997611802183528,47.42685126792918
2026-09-02,East,124.0,203.0,298.0,14.691238432292106,8.821115140685091,46.059642040793555
2026-09-03,East,142.0,148.0,305.0,24.995971213331288,6.642791763251221,47.270130186311704
2026-09-04,North,130.0,293.0,204.0,19.734913714271414,4.493520647367766,42.900073324387925
2026-09-05,South,62.0,293.0,429.0,26.10863713267203,5.963058092103503,17.121021595959768
2026-09-06,North,70.0,239.0,203.0,15.858279149230864,6.425563471449733,39.215497204287274
2026-09-07,South,69.0,177.0,464.0,15.517692350104781,6.24597891856701,39.78768440470968
2026-09-08,East,112.0,175.0,281.0,19.160273043256517,7.243609896841451,1.9918371434819337
2026-09-09,East,176.0,286.0,425.0,14.900080069413493,7.6018626265215925,3.217647870598561
2026-09-10,West,138.0,233.0,369.0,21.646154893416952,6.84450866660955,43.23228553611229
2026-09-11,West,219.0,267.0,470.0,28.273972278261894,6.967898082059687,29.616065214300242
2026-09-12,North,124.0,131.0,429.0,24.693071409313703,4.775023676347404,33.210442509833534
2026-09-13,South,150.0,107.0,386.0,11.713297869331685,5.913361728489856,23.781621209627396
2026-09-14,West,140.0,110.0,291.0,12.280013374526959,9.504554848568494,7.836574764494508
2026-09-15,East,90.0,110.0,205.0,11.719170484160678,6.3262906009382505,34.481010961722234
2026-09-16,South,191.0,194.0,412.0,11.02159015173608,4.808173921615416,47.25301211819399
2026-09-17,West,167.0,159.0,461.0,10.417264211403717,6.7214951203914,22.318038508728844
2026-09-18,South,189.0,159.0,477.0,21.761859176743705,4.326681598645039,36.947657614596096
2026-09-19,South,178.0,255.0,390.0,14.727735881246513,5.965723518559966,36.068007236002856
2026-09-20,East,178.0,119.0,442.0,22.48893613895708,5.387498793889321,43.7260455923781
2026-09-21,North,71.0,219.0,269.0,10.229686311431438,4.604317778217922,19.081584228978336
2026-09-22,East,162.0,269.0,292.0,16.009975439825297,4.332652816941983,19.16936846870696
2026-09-23,North,164.0,122.0,415.0,15.893794677865088,4.707988820110602,31.24828943058394
2026-09-24,South,220.0,173.0,415.0,14.333817368199963,3.9183073888229636,10.012896585716529
2026-09-25,South,232.0,165.0,496.0,32.578914685012386,5.448127081723318,42.581967563536814
2026-09-26,North,136.0,148.0,499.0,26.592385950777437,9.374922833884963,26.069243815335753
2026-09-27,West,84.0,202.0,225.0,27.087973133238286,9.36078878198985,18.00077196331462
2026-09-28,West,162.0,162.0,360.0,19.154180599993687,7.90545991121854,19.041862416491195
2026-09-29,West,79.0,105.0,415.0,10.566712688088167,4.927552199129469,42.134271051292984
2026-09-30,South,125.0,247.0,289.0,13.424633642593037,8.469611034215438,37.67768870222673
2026-10-01,East,179.0,211.0,215.0,23.167111674471116,5.64475118189158,0.38412093741433395
2026-10-02,North,101.0,196.0,328.0,12.22757652712146,9.78495297490295,20.415330428102223
2026-10-03,East,115.0,288.0,460.0,27.852953116834552,7.492613680863822,20.926447056148778
2026-10-04,West,62.0,240.0,449.0,13.250461056298178,5.878735514581321,13.072790339940376
2026-10-05,North,55.0,103.0,306.0,15.314534724493598,8.450994830637164,36.95094240172586
2026-10-06,North,218.0,277.0,221.0,28.934554211540775,6.9588682474271,28.296048462563185
2026-10-07,West,86.0,105.0,230.0,31.05925035089285,4.163475571848788,45.35838900292854
2026-10-08,South,137.0,210.0,342.0,13.74823715474433,7.863190827858986,12.799361284456001
2026-10-09,West,156.0,150.0,379.0,27.90592508031914,5.445852400357085,5.956463834550485
2026-10-10,East,156.0,277.0,278.0,30.47518509654179,4.8922270680066315,12.757322135869808
2026-10-11,East,171.0,253.0,217.0,14.055576910528249,8.102700380923089,9.224112061071832
2026-10-12,South,57.0,269.0,319.0,10.582447489656893,9.217586551905502,9.515992760870951
2026-10-13,South,66.0,191.0,468.0,15.682013350593369,7.445399354723283,0.9680416689277105
2026-10-14,North,105.0,283.0,463.0,12.95196005491872,3.207791074773789,37.61467295580946
2026-10-15,North,245.0,271.0,323.0,29.273114917835688,8.55950856695225,31.50659367407086
